menu_id,restaurant_id,food_id,cuisine,price
3463,156592,1996,"Beverages,Snacks",50.0
13708,364571,1996,"Chinese,Continental",95.0
1997,382204,1997,"Chinese,Pizzas",150.0
1998,382204,1998,"Chinese,Pizzas",200.0
2000,382204,2000,"Chinese,Pizzas",60.0
2003,382204,2003,"Chinese,Pizzas",100.0
2007,382204,2007,"Chinese,Pizzas",120.0
2012,382204,2012,"Chinese,Pizzas",100.0
3908,242943,2012,"European,Italian",110.0
2013,382204,2013,"Chinese,Pizzas",100.0
2014,382204,2014,"Chinese,Pizzas",100.0
2015,382204,2015,"Chinese,Pizzas",15.0
2189,368328,2015,North Indian,15.0
2016,382204,2016,"Chinese,Pizzas",25.0
2017,382204,2017,"Chinese,Pizzas",40.0
2191,368328,2017,North Indian,40.0
2018,382204,2018,"Chinese,Pizzas",40.0
2019,382204,2019,"Chinese,Pizzas",40.0
2193,368328,2019,North Indian,40.0
2020,382204,2020,"Chinese,Pizzas",40.0
2025,382204,2025,"Chinese,Pizzas",80.0
2198,368328,2025,North Indian,80.0
2028,382204,2028,"Chinese,Pizzas",100.0
2029,382204,2029,"Chinese,Pizzas",130.0
2202,368328,2029,North Indian,130.0
2031,382204,2031,"Chinese,Pizzas",65.0
2032,382204,2032,"Chinese,Pizzas",65.0
2033,382204,2033,"Chinese,Pizzas",110.0
2036,382204,2036,"Chinese,Pizzas",100.0
2040,382204,2040,"Chinese,Pizzas",80.0
2149,368328,2040,North Indian,80.0
27009,355563,2040,"Bakery,Pizzas",100.0
2043,382204,2043,"Chinese,Pizzas",110.0
2152,368328,2043,North Indian,110.0
17732,536499,2043,"South Indian,Chinese",65.0
2044,382204,2044,"Chinese,Pizzas",140.0
2153,368328,2044,North Indian,140.0
2045,382204,2045,"Chinese,Pizzas",50.0
2046,382204,2046,"Chinese,Pizzas",65.0
2047,382204,2047,"Chinese,Pizzas",65.0
2048,382204,2048,"Chinese,Pizzas",75.0
2049,382204,2049,"Chinese,Pizzas",75.0
2050,382204,2050,"Chinese,Pizzas",100.0
2051,382204,2051,"Chinese,Pizzas",80.0
2055,382204,2055,"Chinese,Pizzas",80.0
11987,483552,2055,"Continental,American",159.0
12757,174458,2055,"Bengali,Indian",90.0
17338,377434,2055,"Indian,Chinese",120.0
17452,442180,2055,"Indian,Bengali",120.0
2057,382204,2057,"Chinese,Pizzas",100.0
2170,368328,2057,North Indian,100.0
2058,382204,2058,"Chinese,Pizzas",100.0
2171,368328,2058,North Indian,100.0
2059,382204,2059,"Chinese,Pizzas",100.0
2172,368328,2059,North Indian,100.0
2060,382204,2060,"Chinese,Pizzas",100.0
2064,382204,2064,"Chinese,Pizzas",80.0
2175,368328,2064,North Indian,80.0
2065,382204,2065,"Chinese,Pizzas",50.0
2066,382204,2066,"Chinese,Pizzas",80.0
2067,382204,2067,"Chinese,Pizzas",80.0
2068,382204,2068,"Chinese,Pizzas",80.0
2069,382204,2069,"Chinese,Pizzas",80.0
2070,382204,2070,"Chinese,Pizzas",100.0
2181,368328,2070,North Indian,100.0
2071,382204,2071,"Chinese,Pizzas",100.0
2182,368328,2071,North Indian,100.0
2072,382204,2072,"Chinese,Pizzas",100.0
2183,368328,2072,North Indian,100.0
2073,382204,2073,"Chinese,Pizzas",110.0
2184,368328,2073,North Indian,110.0
2074,382204,2074,"Chinese,Pizzas",125.0
2185,368328,2074,North Indian,125.0
2075,382204,2075,"Chinese,Pizzas",135.0
2186,368328,2075,North Indian,135.0
2076,382204,2076,"Chinese,Pizzas",150.0
2077,382204,2077,"Chinese,Pizzas",150.0
2188,368328,2077,North Indian,150.0
2081,382204,2081,"Chinese,Pizzas",50.0
2082,382204,2082,"Chinese,Pizzas",50.0
2083,382204,2083,"Chinese,Pizzas",50.0
2084,382204,2084,"Chinese,Pizzas",50.0
2085,382204,2085,"Chinese,Pizzas",50.0
4827,167432,2085,Desserts,67.0
2086,382204,2086,"Chinese,Pizzas",40.0
2222,368328,2086,North Indian,40.0
2565,475283,2086,Indian,150.0
18355,364627,2086,"Chinese,Beverages",78.0
18433,364627,2086,"Chinese,Beverages",78.0
2089,460692,2089,Indian,80.0
2093,460692,2093,Indian,220.0
3082,459776,2093,"Chinese,Snacks",199.0
16278,545808,2093,"Indian,Chinese",330.0
2096,460692,2096,Indian,220.0
2683,421155,2096,"North Indian,Chinese",240.0
3068,432684,2096,"North Indian,Thalis",60.0
3085,459776,2096,"Chinese,Snacks",189.0
3296,427606,2096,"Chinese,Indian",200.0
6295,478348,2096,"North Indian,Indian",170.0
6873,410838,2096,"Chinese,Tandoor",270.0
6952,410838,2096,"Chinese,Tandoor",270.0
7326,133352,2096,South Indian,145.0
7627,412357,2096,"Chinese,Indian",187.2
7690,412357,2096,"Chinese,Indian",187.2
8568,558957,2096,"North Indian,Tandoor",165.0
8872,428013,2096,"Chinese,Indian",140.0
9592,557008,2096,"North Indian,Chinese",210.0
9676,557008,2096,"North Indian,Chinese",210.0
12104,154840,2096,"South Indian,Indian",210.0
12153,154840,2096,"South Indian,Indian",210.0
12341,510109,2096,"North Indian,Chinese",180.0
12944,486482,2096,"Indian,Chinese",179.0
13116,486482,2096,"Indian,Chinese",179.0
13751,413342,2096,"Chinese,North Indian",240.0
14416,405031,2096,"Chinese,Tandoor",230.0
15330,255651,2096,"Chinese,Biryani",325.0
15423,255651,2096,"Chinese,Biryani",325.0
15862,523044,2096,"Chinese,North Indian",273.0
16328,439417,2096,North Indian,170.0
16397,390478,2096,"Indian,Biryani",180.0
16411,390478,2096,"Indian,Biryani",180.0
17818,532670,2096,"Chinese,Indian",180.0
19215,497063,2096,"Indian,Chinese",220.0
21135,462505,2096,"Indian,Chinese",70.0
21419,401391,2096,"Chinese,Biryani",239.0
21482,401391,2096,"Chinese,Biryani",239.0
23210,461084,2096,"North Indian,Snacks",130.0
23404,390901,2096,"Chinese,Biryani",150.0
25274,120193,2096,"Chinese,Indian",125.0
25393,120193,2096,"Chinese,Indian",125.0
28008,530955,2096,"South Indian,Chinese",180.0
2097,460692,2097,Indian,220.0
2475,475283,2097,Indian,200.0
3086,459776,2097,"Chinese,Snacks",189.0
11944,483552,2097,"Continental,American",319.6
15851,523044,2097,"Chinese,North Indian",260.0
26769,242722,2097,"Biryani,Chinese",159.0
2098,460692,2098,Indian,250.0
3087,459776,2098,"Chinese,Snacks",189.0
2099,460692,2099,Indian,120.0
3089,459776,2099,"Chinese,Snacks",189.0
2100,460692,2100,Indian,150.0
3090,459776,2100,"Chinese,Snacks",149.0
6063,397980,2100,"Chinese,North Indian",105.0
6209,533186,2100,"Biryani,Chinese",125.0
8561,558957,2100,"North Indian,Tandoor",190.0
12139,154840,2100,"South Indian,Indian",200.0
12342,510109,2100,"North Indian,Chinese",90.0
15864,523044,2100,"Chinese,North Indian",234.0
16325,439417,2100,North Indian,115.0
17819,532670,2100,"Chinese,Indian",80.0
23220,461084,2100,"North Indian,Snacks",95.0
2101,460692,2101,Indian,150.0
3091,459776,2101,"Chinese,Snacks",129.0
2103,460692,2103,Indian,220.0
3093,459776,2103,"Chinese,Snacks",119.0
2105,460692,2105,Indian,150.0
3097,459776,2105,"Chinese,Snacks",129.0
17968,113036,2105,"Indian,Chinese",190.0
2106,460692,2106,Indian,200.0
3098,459776,2106,"Chinese,Snacks",129.0
2108,460692,2108,Indian,200.0
3101,459776,2108,"Chinese,Snacks",129.0
2112,460692,2112,Indian,200.0
2114,460692,2114,Indian,50.0
2115,460692,2115,Indian,60.0
2515,475283,2115,Indian,90.0
3107,459776,2115,"Chinese,Snacks",69.0
15930,523044,2115,"Chinese,North Indian",91.0
2118,460692,2118,Indian,75.0
5051,226299,2118,Biryani,100.0
6103,397980,2118,"Chinese,North Indian",30.0
10434,174586,2118,"South Indian,North Indian",99.0
10543,494588,2118,"Chaat,Biryani",169.0
11325,183165,2118,Indian,80.0
12020,517939,2118,"South Indian,Chinese",80.0
12188,154840,2118,"South Indian,Indian",75.0
15936,523044,2118,"Chinese,North Indian",78.0
16274,545808,2118,"Indian,Chinese",120.0
21268,211142,2118,"Chinese,Indian",120.0
21322,211142,2118,"Chinese,Indian",120.0
22085,226773,2118,"Chinese,Indian",70.0
23457,127306,2118,"Indian,Chinese",90.0
23527,127306,2118,"Indian,Chinese",90.0
23647,111386,2118,"North Indian,Chinese",60.0
23855,111386,2118,"North Indian,Chinese",60.0
27755,102040,2118,"Indian,Biryani",45.0
28053,530955,2118,"South Indian,Chinese",65.0
28113,554195,2118,"North Indian,South Indian",40.0
2122,460692,2122,Indian,30.0
3110,459776,2122,"Chinese,Snacks",19.0
2123,460692,2123,Indian,8.0
3111,459776,2123,"Chinese,Snacks",6.0
2126,368328,2126,North Indian,60.0
2134,368328,2126,North Indian,60.0
2131,368328,2131,North Indian,100.0
2132,368328,2132,North Indian,58.0
2133,368328,2133,North Indian,48.0
2135,368328,2135,North Indian,60.0
2137,368328,2137,North Indian,60.0
2138,368328,2138,North Indian,60.0
2139,368328,2139,North Indian,20.0
2140,368328,2140,North Indian,77.0
2141,368328,2141,North Indian,30.0
2143,368328,2143,North Indian,25.0
2144,368328,2144,North Indian,30.0
2145,368328,2145,North Indian,25.0
2154,368328,2154,North Indian,120.0
24437,417015,2154,"Pizzas,Beverages",95.0
24492,417015,2154,"Pizzas,Beverages",95.0
2155,368328,2155,North Indian,120.0
2156,368328,2156,North Indian,140.0
3203,420637,2156,Beverages,149.0
2157,368328,2157,North Indian,180.0
2158,368328,2158,North Indian,180.0
2159,368328,2159,North Indian,180.0
2160,368328,2160,North Indian,50.0
2161,368328,2161,North Indian,65.0
2162,368328,2162,North Indian,65.0
2163,368328,2163,North Indian,75.0
2164,368328,2164,North Indian,75.0
2165,368328,2165,North Indian,100.0
2176,368328,2176,North Indian,50.0
2177,368328,2177,North Indian,80.0
2178,368328,2178,North Indian,80.0
2179,368328,2179,North Indian,80.0
2180,368328,2180,North Indian,80.0
2187,368328,2187,North Indian,150.0
2190,368328,2190,North Indian,25.0
2192,368328,2192,North Indian,40.0
2194,368328,2194,North Indian,40.0
2196,368328,2196,North Indian,60.0
2197,368328,2197,North Indian,80.0
2204,368328,2204,North Indian,65.0
2205,368328,2205,North Indian,65.0
2206,368328,2206,North Indian,110.0
2209,368328,2209,North Indian,150.0
2210,368328,2210,North Indian,160.0
2211,368328,2211,North Indian,160.0
2212,368328,2212,North Indian,160.0
2213,368328,2213,North Indian,160.0
2214,368328,2214,North Indian,160.0
2215,368328,2215,North Indian,175.0
2216,368328,2216,North Indian,180.0
2217,368328,2217,North Indian,180.0
2218,368328,2218,North Indian,170.0
2219,368328,2219,North Indian,180.0
2220,368328,2220,North Indian,200.0
2221,368328,2221,North Indian,220.0
2236,368328,2236,North Indian,130.0
2238,368328,2238,North Indian,90.0
2241,368328,2241,North Indian,90.0
2243,368328,2243,North Indian,35.0
2244,368328,2244,North Indian,35.0
2245,368328,2245,North Indian,50.0
2246,368328,2246,North Indian,50.0
2248,368328,2248,North Indian,60.0
2249,368328,2249,North Indian,70.0
2259,368328,2259,North Indian,120.0
2261,368328,2261,North Indian,130.0
2294,530878,2261,"Pizzas,Fast Food",160.0
15368,255651,2261,"Chinese,Biryani",295.0
15579,255651,2261,"Chinese,Biryani",295.0
15972,523044,2261,"Chinese,North Indian",325.0
16783,430451,2261,"North Indian,Chinese",180.0
23474,127306,2261,"Indian,Chinese",130.0
23583,127306,2261,"Indian,Chinese",130.0
25724,189441,2261,"Beverages,Desserts",180.0
27068,355563,2261,"Bakery,Pizzas",140.0
2262,530878,2262,"Pizzas,Fast Food",120.0
2263,530878,2263,"Pizzas,Fast Food",140.0
2265,530878,2265,"Pizzas,Fast Food",150.0
2266,530878,2266,"Pizzas,Fast Food",150.0
2271,530878,2271,"Pizzas,Fast Food",170.0
2272,530878,2272,"Pizzas,Fast Food",199.0
2273,530878,2273,"Pizzas,Fast Food",199.0
2274,530878,2274,"Pizzas,Fast Food",220.0
3384,531363,2274,"Fast Food,Italian",235.0
5412,255925,2274,"Chinese,Indian",270.0
6787,137701,2274,"Indian,Chinese",265.0
8682,489011,2274,"Snacks,Kebabs",279.0
8745,489011,2274,"Snacks,Kebabs",279.0
8823,428013,2274,"Chinese,Indian",260.0
9628,557008,2274,"North Indian,Chinese",200.0
9750,557008,2274,"North Indian,Chinese",200.0
10194,134569,2274,"Indian,Chinese",290.0
10347,174586,2274,"South Indian,North Indian",350.0
10493,174586,2274,"South Indian,North Indian",350.0
10611,102042,2274,"Biryani,Indian",220.0
10710,102042,2274,"Biryani,Indian",220.0
11088,129550,2274,"Indian,Tandoor",200.0
12643,174458,2274,"Bengali,Indian",270.0
13417,364571,2274,"Chinese,Continental",240.0
13513,364571,2274,"Chinese,Continental",240.0
15758,523044,2274,"Chinese,North Indian",260.0
16305,439417,2274,North Indian,125.0
16756,430451,2274,"North Indian,Chinese",300.0
18217,109548,2274,"Indian,Chinese",385.0
19422,378028,2274,"Indian,Chinese",279.0
20231,476303,2274,North Indian,275.0
20365,451742,2274,"Indian,Thalis",225.0
20724,102581,2274,"Indian,Chinese",315.0
21290,211142,2274,"Chinese,Indian",330.0
21694,153339,2274,"Indian,Chinese",279.0
23429,390901,2274,"Chinese,Biryani",145.0
24913,514288,2274,"Fast Food,Pizzas",105.0
25421,102631,2274,"Indian,Chinese",249.0
25475,102631,2274,"Indian,Chinese",249.0
25776,102039,2274,"Indian,Chinese",270.0
25985,102039,2274,"Indian,Chinese",270.0
26110,109387,2274,"Indian,Chinese",140.0
26187,109387,2274,"Indian,Chinese",140.0
27513,102040,2274,"Indian,Biryani",220.0
27585,102040,2274,"Indian,Biryani",220.0
27897,484449,2274,"North Indian,Snacks",149.0
27906,484449,2274,"North Indian,Snacks",149.0
28066,530955,2274,"South Indian,Chinese",170.0
2275,530878,2275,"Pizzas,Fast Food",220.0
8016,101351,2275,Pizzas,239.0
2276,530878,2276,"Pizzas,Fast Food",240.0
2277,530878,2277,"Pizzas,Fast Food",240.0
2278,530878,2278,"Pizzas,Fast Food",270.0
2279,530878,2279,"Pizzas,Fast Food",320.0
2281,530878,2281,"Pizzas,Fast Food",150.0
2282,530878,2282,"Pizzas,Fast Food",150.0
2289,530878,2289,"Pizzas,Fast Food",99.0
2291,530878,2291,"Pizzas,Fast Food",150.0
2293,530878,2293,"Pizzas,Fast Food",140.0
2298,530878,2298,"Pizzas,Fast Food",160.0
2555,475283,2298,Indian,220.0
9608,557008,2298,"North Indian,Chinese",170.0
9715,557008,2298,"North Indian,Chinese",170.0
11727,109258,2298,Chinese,90.0
11745,109258,2298,Chinese,90.0
12996,486482,2298,"Indian,Chinese",179.0
13253,102219,2298,"Chinese,Indian",220.0
13343,102219,2298,"Chinese,Indian",220.0
18116,536328,2298,Indian,190.0
19340,378028,2298,"Indian,Chinese",179.0
20436,451743,2298,"Chinese,Tibetan",225.0
23213,461084,2298,"North Indian,Snacks",130.0
25356,120193,2298,"Chinese,Indian",85.0
2299,530878,2299,"Pizzas,Fast Food",160.0
5378,255925,2299,"Chinese,Indian",200.0
5423,255925,2299,"Chinese,Indian",200.0
2300,530878,2300,"Pizzas,Fast Food",170.0
2301,530878,2301,"Pizzas,Fast Food",170.0
2302,530878,2302,"Pizzas,Fast Food",180.0
18768,104147,2302,"Continental,Indian",195.0
19347,378028,2302,"Indian,Chinese",229.0
2303,171675,2303,Pizzas,449.0
2379,171675,2303,Pizzas,449.0
9794,97199,2303,Pizzas,459.0
9879,97199,2303,Pizzas,459.0
2304,171675,2304,Pizzas,439.0
2380,171675,2304,Pizzas,439.0
9798,97199,2304,Pizzas,449.0
9883,97199,2304,Pizzas,449.0
2305,171675,2305,Pizzas,299.0
2381,171675,2305,Pizzas,299.0
7971,101351,2305,Pizzas,149.0
8010,101351,2305,Pizzas,149.0
8051,101351,2305,Pizzas,149.0
9793,97199,2305,Pizzas,305.0
9878,97199,2305,Pizzas,305.0
2306,171675,2306,Pizzas,529.0
2382,171675,2306,Pizzas,529.0
9795,97199,2306,Pizzas,539.0
9880,97199,2306,Pizzas,539.0
2307,171675,2307,Pizzas,529.0
2383,171675,2307,Pizzas,529.0
9796,97199,2307,Pizzas,539.0
9881,97199,2307,Pizzas,539.0
2308,171675,2308,Pizzas,529.0
2384,171675,2308,Pizzas,529.0
9797,97199,2308,Pizzas,539.0
9882,97199,2308,Pizzas,539.0
2309,171675,2309,Pizzas,619.0
2385,171675,2309,Pizzas,619.0
9800,97199,2309,Pizzas,629.0
9885,97199,2309,Pizzas,629.0
2310,171675,2310,Pizzas,619.0
2386,171675,2310,Pizzas,619.0
8569,558957,2310,"North Indian,Tandoor",245.0
8864,428013,2310,"Chinese,Indian",250.0
9799,97199,2310,Pizzas,629.0
9884,97199,2310,Pizzas,629.0
10404,174586,2310,"South Indian,North Indian",299.0
11954,483552,2310,"Continental,American",319.6
16744,430451,2310,"North Indian,Chinese",310.0
22032,226773,2310,"Chinese,Indian",180.0
24049,537808,2310,"Indian,Snacks",245.0
28002,530955,2310,"South Indian,Chinese",180.0
2311,171675,2311,Pizzas,389.0
2387,171675,2311,Pizzas,389.0
9802,97199,2311,Pizzas,389.0
9887,97199,2311,Pizzas,389.0
2312,171675,2312,Pizzas,678.0
2388,171675,2312,Pizzas,678.0
2457,475283,2312,Indian,220.0
2992,161396,2312,"Sweets,Beverages",180.0
3069,432684,2312,"North Indian,Thalis",70.0
5972,397980,2312,"Chinese,North Indian",145.0
6069,397980,2312,"Chinese,North Indian",145.0
6137,533186,2312,"Biryani,Chinese",165.0
6214,533186,2312,"Biryani,Chinese",165.0
6872,410838,2312,"Chinese,Tandoor",270.0
6951,410838,2312,"Chinese,Tandoor",270.0
8190,102842,2312,"Indian,Chinese",249.0
9591,557008,2312,"North Indian,Chinese",210.0
9675,557008,2312,"North Indian,Chinese",210.0
10590,102042,2312,"Biryani,Indian",240.0
10657,102042,2312,"Biryani,Indian",240.0
11154,129550,2312,"Indian,Tandoor",180.0
13449,364571,2312,"Chinese,Continental",235.0
13649,364571,2312,"Chinese,Continental",235.0
15078,282630,2312,"Chaat,South Indian",350.0
15195,282630,2312,"Chaat,South Indian",350.0
15326,255651,2312,"Chinese,Biryani",325.0
15410,255651,2312,"Chinese,Biryani",325.0
16264,545808,2312,"Indian,Chinese",330.0
16324,439417,2312,North Indian,180.0
16746,430451,2312,"North Indian,Chinese",310.0
17269,377434,2312,"Indian,Chinese",250.0
17391,442180,2312,"Indian,Bengali",250.0
18827,104147,2312,"Continental,Indian",325.0
21421,401391,2312,"Chinese,Biryani",169.0
21485,401391,2312,"Chinese,Biryani",169.0
22825,263297,2312,"Indian,Biryani",249.0
23184,461084,2312,"North Indian,Snacks",160.0
23209,461084,2312,"North Indian,Snacks",160.0
24051,537808,2312,"Indian,Snacks",245.0
24806,102578,2312,"Chinese,Biryani",220.0
24885,102578,2312,"Chinese,Biryani",220.0
26683,242722,2312,"Biryani,Chinese",179.0
26745,242722,2312,"Biryani,Chinese",179.0
2313,171675,2313,Pizzas,439.0
2389,171675,2313,Pizzas,439.0
9801,97199,2313,Pizzas,449.0
9886,97199,2313,Pizzas,449.0
2314,171675,2314,Pizzas,519.0
2390,171675,2314,Pizzas,519.0
9791,97199,2314,Pizzas,529.0
9876,97199,2314,Pizzas,529.0
2315,171675,2315,Pizzas,389.0
2391,171675,2315,Pizzas,389.0
9792,97199,2315,Pizzas,389.0
9877,97199,2315,Pizzas,389.0
2316,171675,2316,Pizzas,619.0
2392,171675,2316,Pizzas,619.0
9808,97199,2316,Pizzas,629.0
9893,97199,2316,Pizzas,629.0
2317,171675,2317,Pizzas,669.0
2393,171675,2317,Pizzas,669.0
8029,101351,2317,Pizzas,349.0
8056,101351,2317,Pizzas,349.0
9807,97199,2317,Pizzas,679.0
9892,97199,2317,Pizzas,679.0
2318,171675,2318,Pizzas,659.0
2394,171675,2318,Pizzas,659.0
9805,97199,2318,Pizzas,669.0
9890,97199,2318,Pizzas,669.0
2319,171675,2319,Pizzas,659.0
2395,171675,2319,Pizzas,659.0
9809,97199,2319,Pizzas,669.0
9894,97199,2319,Pizzas,669.0
2320,171675,2320,Pizzas,115.0
2396,171675,2320,Pizzas,439.0
2408,171675,2320,Pizzas,115.0
7978,101351,2320,Pizzas,229.0
8025,101351,2320,Pizzas,229.0
9812,97199,2320,Pizzas,115.0
9897,97199,2320,Pizzas,439.0
9905,97199,2320,Pizzas,115.0
2321,171675,2321,Pizzas,559.0
2397,171675,2321,Pizzas,559.0
9804,97199,2321,Pizzas,569.0
9889,97199,2321,Pizzas,569.0
2322,171675,2322,Pizzas,559.0
2398,171675,2322,Pizzas,559.0
9803,97199,2322,Pizzas,569.0
9888,97199,2322,Pizzas,569.0
2323,171675,2323,Pizzas,669.0
2399,171675,2323,Pizzas,669.0
9806,97199,2323,Pizzas,679.0
9891,97199,2323,Pizzas,679.0
2324,171675,2324,Pizzas,125.0
2400,171675,2324,Pizzas,509.0
2407,171675,2324,Pizzas,125.0
9811,97199,2324,Pizzas,159.0
9896,97199,2324,Pizzas,529.0
9904,97199,2324,Pizzas,159.0
2325,171675,2325,Pizzas,179.0
2401,171675,2325,Pizzas,179.0
9813,97199,2325,Pizzas,185.0
9898,97199,2325,Pizzas,185.0
2326,171675,2326,Pizzas,125.0
2402,171675,2326,Pizzas,125.0
9814,97199,2326,Pizzas,129.0
9899,97199,2326,Pizzas,129.0
2327,171675,2327,Pizzas,115.0
2403,171675,2327,Pizzas,115.0
9815,97199,2327,Pizzas,119.0
9900,97199,2327,Pizzas,119.0
2328,171675,2328,Pizzas,95.0
2404,171675,2328,Pizzas,95.0
9816,97199,2328,Pizzas,99.0
9901,97199,2328,Pizzas,99.0
2330,171675,2330,Pizzas,75.0
2406,171675,2330,Pizzas,75.0
9818,97199,2330,Pizzas,79.0
9903,97199,2330,Pizzas,79.0
2331,171675,2331,Pizzas,179.0
2409,171675,2331,Pizzas,179.0
9822,97199,2331,Pizzas,185.0
9909,97199,2331,Pizzas,185.0
2332,171675,2332,Pizzas,155.0
2410,171675,2332,Pizzas,155.0
9823,97199,2332,Pizzas,159.0
9910,97199,2332,Pizzas,159.0
2333,171675,2333,Pizzas,155.0
2411,171675,2333,Pizzas,155.0
9825,97199,2333,Pizzas,159.0
9912,97199,2333,Pizzas,159.0
2334,171675,2334,Pizzas,109.0
2412,171675,2334,Pizzas,109.0
9828,97199,2334,Pizzas,115.0
9915,97199,2334,Pizzas,115.0
2335,171675,2335,Pizzas,55.0
2413,171675,2335,Pizzas,55.0
9834,97199,2335,Pizzas,55.0
9921,97199,2335,Pizzas,55.0
2336,171675,2336,Pizzas,45.0
2414,171675,2336,Pizzas,45.0
9835,97199,2336,Pizzas,45.0
9922,97199,2336,Pizzas,45.0
2337,171675,2337,Pizzas,28.57
2415,171675,2337,Pizzas,28.57
9829,97199,2337,Pizzas,28.57
9916,97199,2337,Pizzas,28.57
2339,171675,2339,Pizzas,85.0
2417,171675,2339,Pizzas,85.0
9832,97199,2339,Pizzas,185.0
9919,97199,2339,Pizzas,185.0
2340,171675,2340,Pizzas,79.0
2418,171675,2340,Pizzas,79.0
9839,97199,2340,Pizzas,85.0
9926,97199,2340,Pizzas,85.0
2341,171675,2341,Pizzas,75.0
2419,171675,2341,Pizzas,75.0
9841,97199,2341,Pizzas,79.0
9928,97199,2341,Pizzas,79.0
2342,171675,2342,Pizzas,79.0
2420,171675,2342,Pizzas,79.0
9842,97199,2342,Pizzas,85.0
9929,97199,2342,Pizzas,85.0
2343,171675,2343,Pizzas,103.81
2421,171675,2343,Pizzas,103.81
9826,97199,2343,Pizzas,103.81
9913,97199,2343,Pizzas,103.81
2344,171675,2344,Pizzas,69.0
2422,171675,2344,Pizzas,69.0
9836,97199,2344,Pizzas,129.0
9923,97199,2344,Pizzas,129.0
2345,171675,2345,Pizzas,89.0
2423,171675,2345,Pizzas,89.0
9838,97199,2345,Pizzas,175.0
9925,97199,2345,Pizzas,175.0
2346,171675,2346,Pizzas,89.0
2424,171675,2346,Pizzas,89.0
9837,97199,2346,Pizzas,155.0
9924,97199,2346,Pizzas,155.0
2348,171675,2348,Pizzas,0.95
2426,171675,2348,Pizzas,0.95
9827,97199,2348,Pizzas,0.95
9914,97199,2348,Pizzas,0.95
2349,171675,2349,Pizzas,79.0
2427,171675,2349,Pizzas,79.0
9833,97199,2349,Pizzas,85.0
9920,97199,2349,Pizzas,85.0
2350,171675,2350,Pizzas,57.14
2428,171675,2350,Pizzas,57.14
9849,97199,2350,Pizzas,57.14
9936,97199,2350,Pizzas,57.14
25055,385938,2350,"Biryani,Hyderabadi",55.0
2351,171675,2351,Pizzas,57.14
2429,171675,2351,Pizzas,57.14
9850,97199,2351,Pizzas,57.14
9937,97199,2351,Pizzas,57.14
2352,171675,2352,Pizzas,57.14
2430,171675,2352,Pizzas,57.14
9851,97199,2352,Pizzas,57.14
9938,97199,2352,Pizzas,57.14
2353,171675,2353,Pizzas,57.14
2431,171675,2353,Pizzas,57.14
9852,97199,2353,Pizzas,57.14
9939,97199,2353,Pizzas,57.14
2354,171675,2354,Pizzas,57.14
2432,171675,2354,Pizzas,57.14
2355,171675,2355,Pizzas,47.62
2433,171675,2355,Pizzas,47.62
9853,97199,2355,Pizzas,47.62
9940,97199,2355,Pizzas,47.62
2356,171675,2356,Pizzas,66.67
2434,171675,2356,Pizzas,66.67
9857,97199,2356,Pizzas,66.67
9944,97199,2356,Pizzas,66.67
2357,171675,2357,Pizzas,66.67
2435,171675,2357,Pizzas,66.67
9858,97199,2357,Pizzas,66.67
9945,97199,2357,Pizzas,66.67
2358,171675,2358,Pizzas,66.67
2436,171675,2358,Pizzas,66.67
9859,97199,2358,Pizzas,66.67
9946,97199,2358,Pizzas,66.67
2359,171675,2359,Pizzas,139.0
2437,171675,2359,Pizzas,139.0
9860,97199,2359,Pizzas,145.0
9947,97199,2359,Pizzas,145.0
2360,171675,2360,Pizzas,169.0
2438,171675,2360,Pizzas,169.0
9869,97199,2360,Pizzas,175.0
9956,97199,2360,Pizzas,175.0
2361,171675,2361,Pizzas,169.0
2439,171675,2361,Pizzas,169.0
9870,97199,2361,Pizzas,175.0
9957,97199,2361,Pizzas,175.0
2362,171675,2362,Pizzas,679.0
2440,171675,2362,Pizzas,679.0
9861,97199,2362,Pizzas,689.0
9948,97199,2362,Pizzas,689.0
2363,171675,2363,Pizzas,679.0
2441,171675,2363,Pizzas,679.0
9862,97199,2363,Pizzas,689.0
9949,97199,2363,Pizzas,689.0
2364,171675,2364,Pizzas,599.0
2442,171675,2364,Pizzas,599.0
9863,97199,2364,Pizzas,599.0
9950,97199,2364,Pizzas,599.0
2365,171675,2365,Pizzas,739.0
2443,171675,2365,Pizzas,739.0
9864,97199,2365,Pizzas,749.0
9951,97199,2365,Pizzas,749.0
2366,171675,2366,Pizzas,739.0
2444,171675,2366,Pizzas,739.0
9865,97199,2366,Pizzas,749.0
9952,97199,2366,Pizzas,749.0
2367,171675,2367,Pizzas,739.0
2445,171675,2367,Pizzas,739.0
9866,97199,2367,Pizzas,749.0
9953,97199,2367,Pizzas,749.0
2368,171675,2368,Pizzas,219.0
2446,171675,2368,Pizzas,219.0
9867,97199,2368,Pizzas,229.0
9954,97199,2368,Pizzas,229.0
2369,171675,2369,Pizzas,259.0
2447,171675,2369,Pizzas,259.0
9868,97199,2369,Pizzas,269.0
9955,97199,2369,Pizzas,269.0
2370,171675,2370,Pizzas,634.0
2448,171675,2370,Pizzas,634.0
2371,171675,2371,Pizzas,198.0
2449,171675,2371,Pizzas,198.0
9871,97199,2371,Pizzas,210.0
9958,97199,2371,Pizzas,210.0
2372,171675,2372,Pizzas,198.0
2450,171675,2372,Pizzas,198.0
9872,97199,2372,Pizzas,210.0
9959,97199,2372,Pizzas,210.0
